anime_id,title,title_japanese,image_url,type,source,episodes,status,aired_string,duration,rating,score,scored_by,rank,popularity,studio,genre
12343,Dirty Pair Flash 2,ダーティペアFLASH 2,https://myanimelist.cdn-dena.com/images/anime/9/35253.jpg,OVA,Light novel,5,Finished Airing,"Jun 1, 1995 to Oct 1, 1995",27 min. per ep.,PG-13 - Teens 13 or older,6.76,778,4490.0,6823,Sunrise,"Action, Sci-Fi, Adventure, Comedy, Police"
32041,Mori no Densetsu: Dai Ni Gakushou,森の伝説 第二楽章,https://myanimelist.cdn-dena.com/images/anime/2/89226.jpg,Movie,Original,1,Finished Airing,2014,11 min.,G - All Ages,6.25,185,6585.0,9932,Tezuka Productions,Fantasy
31829,Sinbad: Mahou no Lamp to Ugoku Shima,シンドバッド 魔法のランプと動く島,https://myanimelist.cdn-dena.com/images/anime/8/76686.jpg,Movie,Original,1,Finished Airing,"Jan 16, 2016",50 min.,G - All Ages,6.34,145,6238.0,8427,Nippon Animation,Adventure
7643,Domo-kun,どーもくん,https://myanimelist.cdn-dena.com/images/anime/3/18406.jpg,TV,Original,37,Finished Airing,"Dec 22, 1998 to Jan 1, 2008",39 sec. per ep.,G - All Ages,6.61,187,5151.0,7552,dwarf,"Slice of Life, Comedy, Kids"
33190,Planetarian: Hoshi no Hito,planetarian～星の人～,https://myanimelist.cdn-dena.com/images/anime/10/79771.jpg,Movie,Visual novel,1,Finished Airing,"Sep 3, 2016",1 hr. 57 min.,PG-13 - Teens 13 or older,8.02,5047,536.0,2665,David Production,"Sci-Fi, Drama"
1500,Teizokurei Daydream,低俗霊DAYDREAM,https://myanimelist.cdn-dena.com/images/anime/8/3784.jpg,OVA,Manga,4,Finished Airing,"Jun 25, 2004 to Dec 23, 2004",24 min. per ep.,R+ - Mild Nudity,6.32,2841,6328.0,4389,Hal Film Maker,"Comedy, Horror, Supernatural, Drama, Ecchi"
31318,Comet Lucifer,コメット・ルシファー,https://myanimelist.cdn-dena.com/images/anime/3/76111.jpg,TV,Original,12,Finished Airing,"Oct 4, 2015 to Dec 20, 2015",23 min. per ep.,PG-13 - Teens 13 or older,5.95,31870,7452.0,1027,8bit,"Action, Adventure, Fantasy, Mecha"
1117,Pokemon: Maboroshi no Pokemon Lugia Bakutan,ポケットモンスター 幻のポケモンルギア爆誕,https://myanimelist.cdn-dena.com/images/anime/11/41801.jpg,Movie,Game,1,Finished Airing,"Jul 17, 1999",1 hr. 20 min.,PG - Children,7.45,65895,1819.0,885,OLM,"Adventure, Comedy, Kids, Drama, Fantasy"
903,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,ドラゴンボールZ 危険なふたり! 超戦士はねむれない,https://myanimelist.cdn-dena.com/images/anime/1088/92335.jpg,Movie,Manga,1,Finished Airing,"Mar 12, 1994",50 min.,PG-13 - Teens 13 or older,7.04,44413,3405.0,1171,Toei Animation,"Action, Adventure, Comedy, Demons, Fantasy, Martial Arts, Shounen, Super Power"
35069,Sekai no Yami Zukan,世界の闇図鑑,https://myanimelist.cdn-dena.com/images/anime/5/84611.jpg,TV,Original,13,Finished Airing,"Apr 3, 2017 to Jun 26, 2017",4 min. per ep.,PG - Children,4.63,4228,9303.0,2994,ILCA,"Horror, Supernatural"
36846,Fruits 5 Shimai,フルーツ５姉妹,https://myanimelist.cdn-dena.com/images/anime/4/89127.jpg,Music,Original,1,Finished Airing,"Oct 1, 2016",2 min.,G - All Ages,4.25,12,10104.0,14139,Shirogumi,"Music, Kids"
33021,Ragnastrike Angels,ラグナストライクエンジェルズ,https://myanimelist.cdn-dena.com/images/anime/2/79268.jpg,TV,Game,12,Finished Airing,"Apr 3, 2016 to Jun 19, 2016",30 sec. per ep.,PG-13 - Teens 13 or older,4.39,3403,9395.0,3832,Satelight,Action
1056,Good Morning Call,グッドモーニング・コール,https://myanimelist.cdn-dena.com/images/anime/5/4064.jpg,OVA,Manga,1,Finished Airing,"Aug 2, 2001",19 min.,PG - Children,6.22,2508,6689.0,4993,Production I.G,"Comedy, Drama, Romance, School, Shoujo"
917,Riding Bean,ライディング・ビーン,https://myanimelist.cdn-dena.com/images/anime/4/55505.jpg,OVA,Manga,1,Finished Airing,"Feb 22, 1989",46 min.,R+ - Mild Nudity,7.16,4686,2976.0,3768,"AIC, Artmic","Action, Cars, Police, Seinen"
7148,Ladies versus Butlers!,れでぃ×ばと!,https://myanimelist.cdn-dena.com/images/anime/7/75252.jpg,TV,Light novel,12,Finished Airing,"Jan 5, 2010 to Mar 23, 2010",24 min. per ep.,R+ - Mild Nudity,6.81,64808,4278.0,684,Xebec,"Harem, Comedy, Romance, Ecchi, School"
31804,Kuma Miko,くまみこ,https://myanimelist.cdn-dena.com/images/anime/8/78863.jpg,TV,Manga,12,Finished Airing,"Apr 3, 2016 to Jun 19, 2016",24 min. per ep.,PG-13 - Teens 13 or older,6.34,21210,6226.0,1460,"Kinema Citrus, EMT²","Slice of Life, Comedy, Seinen"
2229,Dragon Quest: Dai no Daibouken,ドラゴンクエスト・ダイの大冒険,https://myanimelist.cdn-dena.com/images/anime/6/29401.jpg,TV,Manga,46,Finished Airing,"Oct 17, 1991 to Sep 24, 1992",24 min. per ep.,G - All Ages,7.75,5978,981.0,3430,Toei Animation,"Adventure, Comedy, Demons, Magic, Martial Arts, Fantasy, Shounen"
2490,One Piece: Mezase! Kaizoku Yakyuu Ou,ワンピース めざせ！海賊野球王,https://myanimelist.cdn-dena.com/images/anime/8/70593.jpg,Movie,Manga,1,Finished Airing,"Mar 6, 2004",5 min.,PG-13 - Teens 13 or older,7.15,12825,3004.0,2483,Toei Animation,"Comedy, Fantasy, Shounen, Sports"
17679,Gambo,GAMBO,https://myanimelist.cdn-dena.com/images/anime/10/53167.jpg,Movie,Original,1,Finished Airing,"Jul 20, 2013",12 min.,R - 17+ (violence & profanity),6.7,2566,4751.0,4725,Sunrise,"Demons, Historical"
4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,増田こうすけ劇場 ギャグマンガ日和3,https://myanimelist.cdn-dena.com/images/anime/2/74001.jpg,TV,Manga,12,Finished Airing,"Mar 10, 2008 to Jun 2, 2008",5 min. per ep.,PG-13 - Teens 13 or older,7.24,857,2653.0,6920,Studio Deen,Comedy
1725,Keitai Shoujo,ケータイ少女,https://myanimelist.cdn-dena.com/images/anime/7/18524.jpg,ONA,Visual novel,6,Finished Airing,"Mar 20, 2007 to Apr 17, 2007",7 min. per ep.,PG-13 - Teens 13 or older,5.38,1608,8566.0,5273,Studio Hibari,"Comedy, Romance, School, Drama"
34535,Koisuru Shirokuma,恋するシロクマ,https://myanimelist.cdn-dena.com/images/anime/2/84270.jpg,Movie,Manga,0,Currently Airing,"Mar 4, 2017 to ?",39 sec.,G - All Ages,6.95,155,3705.0,6403,Gathering,"Comedy, Josei, Shounen Ai"
32410,Dimension W: W no Tobira Online,Dimension W（ディメンションW） Wの扉 ONLINE,https://myanimelist.cdn-dena.com/images/anime/6/77773.jpg,Special,Manga,5,Finished Airing,"Mar 25, 2016 to Aug 26, 2016",3 min. per ep.,None,5.74,1239,7909.0,4222,Studio 3Hz,"Sci-Fi, Seinen"
117,El Hazard: The Magnificent World,神秘の世界エルハザード,https://myanimelist.cdn-dena.com/images/anime/12/23429.jpg,OVA,Original,7,Finished Airing,"May 26, 1995 to Jan 25, 1996",34 min. per ep.,PG-13 - Teens 13 or older,7.4,5449,2010.0,3411,AIC,"Adventure, Comedy, Fantasy, Romance"
31020,Norasco: Cinema Point Card-hen,野良スコ「シネマポイントカード」編,https://myanimelist.cdn-dena.com/images/anime/5/74576.jpg,Movie,Original,10,Finished Airing,"Apr 25, 2014 to Mar, 2015",1 min. per ep.,G - All Ages,6.25,12,11530.0,13076,Kachidoki Studio,"Comedy, Slice of Life"
34388,Shikkoku no Shaga The Animation,漆黒のシャガ THE ANIMATION,https://myanimelist.cdn-dena.com/images/anime/5/84455.jpg,OVA,Original,0,Currently Airing,"Feb 24, 2017 to ?",30 min.,Rx - Hentai,7.43,1103,,5491,Seven,Hentai
8756,Bishoujo Senshi Sailor Moon Memorial,美少女戦士セーラームーン メモリアル,https://myanimelist.cdn-dena.com/images/anime/6/46773.jpg,OVA,Manga,5,Finished Airing,"Aug 7, 1998 to May 21, 1999",1 hr. 30 min. per ep.,PG-13 - Teens 13 or older,7.44,3643,1840.0,3718,Toei Animation,"Demons, Magic, Romance, Shoujo"
1864,Koisuru Tenshi Angelique: Kagayaki no Ashita,恋する天使アンジェリーク ～かがやきの明日～,https://myanimelist.cdn-dena.com/images/anime/11/76296.jpg,TV,Game,12,Finished Airing,"Jan 6, 2007 to Mar 24, 2007",24 min. per ep.,PG-13 - Teens 13 or older,7.12,2218,3125.0,4251,Satelight,"Drama, Fantasy, Harem, Romance, Shoujo"
6773,Shakugan no Shana III (Final),灼眼のシャナIII –Final–,https://myanimelist.cdn-dena.com/images/anime/9/32539.jpg,TV,Light novel,24,Finished Airing,"Oct 8, 2011 to Mar 24, 2012",23 min. per ep.,PG-13 - Teens 13 or older,7.67,79795,1175.0,490,J.C.Staff,"Action, Supernatural, Drama, Romance, Fantasy"
31499,Huyao Xiao Hongniang,狐妖小红娘,https://myanimelist.cdn-dena.com/images/anime/4/76470.jpg,ONA,Manga,13,Finished Airing,"Jun 26, 2015 to Nov 27, 2015",13 min. per ep.,PG-13 - Teens 13 or older,7.32,4977,2339.0,2623,Haoliners Animation League,"Comedy, Historical, Romance, Supernatural"
1935,Megazone 23,メガゾーン23,https://myanimelist.cdn-dena.com/images/anime/5/31274.jpg,OVA,Original,4,Finished Airing,"Mar 9, 1985 to Dec 22, 1989",1 hr. 7 min. per ep.,R+ - Mild Nudity,6.91,2557,3851.0,3849,"Artland, AIC, Artmic","Action, Sci-Fi, Music, Mystery, Romance, Mecha"
10050,Macross F Music Clip Shuu: Nyankuri,マクロスF MUSIC CLIP集 娘クリ,https://myanimelist.cdn-dena.com/images/anime/10/28051.jpg,Music,Original,1,Finished Airing,"Nov 26, 2010",38 min.,G - All Ages,7.43,1482,1895.0,5594,Satelight,Music
551,Grappler Baki: Saidai Tournament-hen,グラップラー刃牙(バキ) 最大トーナメント編,https://myanimelist.cdn-dena.com/images/anime/1/551.jpg,TV,Manga,24,Finished Airing,"Jul 24, 2001 to Dec 25, 2001",24 min. per ep.,R - 17+ (violence & profanity),7.46,10252,1769.0,2836,Group TAC,"Action, Sports, Martial Arts, Shounen"
9533,Pururun! Shizuku-chan Aha,ぷるるんっ! しずくちゃんあはっ☆,https://myanimelist.cdn-dena.com/images/anime/3/26376.jpg,TV,Manga,51,Finished Airing,"Oct 7, 2007 to Sep 28, 2008",24 min. per ep.,None,5.48,21,11841.0,12001,TMS Entertainment,"Comedy, Kids"
690,Kyuuketsuhime Miyu (TV),吸血姫美夕,https://myanimelist.cdn-dena.com/images/anime/8/61317.jpg,TV,Manga,26,Finished Airing,"Oct 6, 1997 to Mar 30, 1998",25 min. per ep.,R - 17+ (violence & profanity),7.21,8049,2784.0,2343,AIC,"Action, Horror, Demons, Drama, Vampire, Shoujo"
33511,Koro-sensei Q!,殺せんせーQ!,https://myanimelist.cdn-dena.com/images/anime/4/80626.jpg,Movie,Manga,1,Finished Airing,"Nov 19, 2016",9 min.,PG-13 - Teens 13 or older,7.31,2242,2391.0,2691,Lerche,"Comedy, Shounen"
31091,Komori-san wa Kotowarenai!,小森さんは断れない！,https://myanimelist.cdn-dena.com/images/anime/7/78082.jpg,TV,4-koma manga,12,Finished Airing,"Oct 4, 2015 to Dec 20, 2015",2 min. per ep.,PG-13 - Teens 13 or older,6.28,16272,6469.0,2035,Artland,"Slice of Life, Comedy, School"
6902,Saikyou Bushouden: Sangoku Engi,最強武将伝・三国演義,https://myanimelist.cdn-dena.com/images/anime/5/32589.jpg,TV,Novel,52,Finished Airing,"Apr 4, 2010 to Mar 27, 2011",25 min. per ep.,PG-13 - Teens 13 or older,6.95,129,3755.0,7277,"Future Planet, Beijing Huihuang Animation Company",Historical
329,Planetes,プラネテス,https://myanimelist.cdn-dena.com/images/anime/8/50463.jpg,TV,Manga,26,Finished Airing,"Oct 4, 2003 to Apr 17, 2004",25 min. per ep.,PG-13 - Teens 13 or older,8.36,46179,190.0,599,Sunrise,"Drama, Romance, Sci-Fi, Seinen, Space"
25143,"Kono Danshi, Sekika ni Nayandemasu.",この男子、石化に悩んでます。,https://myanimelist.cdn-dena.com/images/anime/5/67151.jpg,OVA,Original,1,Finished Airing,"Dec 3, 2014",27 min.,PG-13 - Teens 13 or older,7.19,6302,2853.0,3316,CoMix Wave Films,"Drama, School, Shounen Ai"
585,Mimi wo Sumaseba,耳をすませば,https://myanimelist.cdn-dena.com/images/anime/8/75921.jpg,Movie,Manga,1,Finished Airing,"Jul 15, 1995",1 hr. 51 min.,G - All Ages,8.3,73023,239.0,648,Studio Ghibli,"Slice of Life, Drama, Romance, Shoujo"
6882,Hatsukoi Limited.: Gentei Shoujo,初恋限定。限定少女,https://myanimelist.cdn-dena.com/images/anime/2/15991.jpg,Special,Manga,6,Finished Airing,"Jul 24, 2009 to Dec 23, 2009",4 min. per ep.,PG-13 - Teens 13 or older,6.78,7028,4399.0,3323,J.C.Staff,"Comedy, Ecchi, School, Shounen"
3023,Esper Mami,エスパー魔美,https://myanimelist.cdn-dena.com/images/anime/5/61395.jpg,TV,Manga,119,Finished Airing,"Apr 7, 1987 to Oct 26, 1989",24 min. per ep.,PG-13 - Teens 13 or older,6.65,143,4959.0,8458,Shin-Ei Animation,"Comedy, Ecchi, Magic, School, Super Power, Supernatural"
2680,One Piece: Straw Hat Theater,ワンピース 麦わら劇場,https://myanimelist.cdn-dena.com/images/anime/8/70745.jpg,Special,Manga,5,Finished Airing,"Oct 1, 2006 to Oct 29, 2006",3 min. per ep.,PG-13 - Teens 13 or older,7.52,10686,1583.0,2693,Toei Animation,"Adventure, Fantasy, Shounen"
4929,Next Senki Ehrgeiz,ネクスト戦記エーアガイツ,https://myanimelist.cdn-dena.com/images/anime/7/58003.jpg,TV,Original,12,Finished Airing,"Oct 2, 1997 to Dec 25, 1997",25 min. per ep.,PG-13 - Teens 13 or older,5.61,140,8181.0,9073,Studio Deen,"Action, Sci-Fi, Space, Mecha"
23605,Ninja Slayer From Animation,ニンジャスレイヤー フロムアニメイシヨン,https://myanimelist.cdn-dena.com/images/anime/5/72362.jpg,ONA,Novel,26,Finished Airing,"Apr 16, 2015 to Oct 8, 2015",12 min. per ep.,R - 17+ (violence & profanity),6.6,7401,5219.0,2074,Trigger,Action
19877,Battle Spirits: Sword Eyes Gekitouden,バトルスピリッツ ソードアイズ激闘伝,https://myanimelist.cdn-dena.com/images/anime/7/52985.jpg,TV,Card game,21,Finished Airing,"Apr 7, 2013 to Sep 8, 2013",25 min. per ep.,PG - Children,7.14,214,3030.0,8505,Sunrise,"Game, Adventure, Fantasy"
126,Futakoi Alternative,フタコイ オルタナティブ,https://myanimelist.cdn-dena.com/images/anime/6/16733.jpg,TV,Original,13,Finished Airing,"Apr 7, 2005 to Jun 30, 2005",24 min. per ep.,PG-13 - Teens 13 or older,6.99,9372,3593.0,2379,"ufotable, feel., Studio Flag","Comedy, Drama, Romance"
14407,Persona 3 the Movie 1: Spring of Birth,PERSONA3 THE MOVIE —#1 Spring of Birth—,https://myanimelist.cdn-dena.com/images/anime/6/55287.jpg,Movie,Game,1,Finished Airing,"Nov 23, 2013",1 hr. 38 min.,R - 17+ (violence & profanity),7.73,31045,1049.0,1287,AIC A.S.T.A.,"Action, Supernatural, Fantasy"
12867,Tsuki no Sango,月の珊瑚,https://myanimelist.cdn-dena.com/images/anime/9/76214.jpg,Movie,Other,1,Finished Airing,"Dec 21, 2010",3 min.,G - All Ages,6.19,774,6812.0,6273,ufotable,Drama
869,Slayers Return,スレイヤーズRETURN,https://myanimelist.cdn-dena.com/images/anime/9/34997.jpg,Movie,Light novel,1,Finished Airing,"Aug 3, 1996",1 hr.,PG-13 - Teens 13 or older,7.4,7592,2047.0,3130,J.C.Staff,"Adventure, Comedy, Fantasy, Magic, Shounen"
3087,Cencoroll,センコロール,https://myanimelist.cdn-dena.com/images/anime/7/75930.jpg,Movie,Original,1,Finished Airing,"Jul 28, 2009",26 min.,PG-13 - Teens 13 or older,7.3,32906,2413.0,1248,Think Corporation,"Action, Sci-Fi"
4038,Zettai Karen Children,絶対可憐チルドレン,https://myanimelist.cdn-dena.com/images/anime/5/75581.jpg,TV,Manga,51,Finished Airing,"Apr 6, 2008 to Mar 29, 2009",24 min. per ep.,PG-13 - Teens 13 or older,7.43,7939,1916.0,2059,SynergySP,"Action, Comedy, Supernatural, Shounen"
33756,Hen Xi You,狠西游,https://myanimelist.cdn-dena.com/images/anime/10/81271.jpg,ONA,Web manga,20,Finished Airing,"Jun, 2016 to Nov 28, 2016",14 min. per ep.,PG-13 - Teens 13 or older,6.59,17,10420.0,9110,Vasoon Animation,"Action, Supernatural, Fantasy"
34091,Norasco Specials,野良スコ,https://myanimelist.cdn-dena.com/images/anime/9/82047.jpg,Special,Original,6,Finished Airing,"Dec 10, 2014 to Aug 12, 2015",2 min. per ep.,G - All Ages,5.67,6,11529.0,13742,Kachidoki Studio,"Comedy, Slice of Life"
33197,Lostorage Incited WIXOSS,Lostorage incited WIXOSS,https://myanimelist.cdn-dena.com/images/anime/3/82289.jpg,TV,Card game,12,Finished Airing,"Oct 8, 2016 to Dec 24, 2016",23 min. per ep.,R - 17+ (violence & profanity),6.8,12680,4323.0,1889,J.C.Staff,"Game, Psychological"
7248,Top wo Nerae! Gunbuster Specials,トップをねらえ！ GunBuster,https://myanimelist.cdn-dena.com/images/anime/13/23833.jpg,Special,Original,3,Finished Airing,"Nov 25, 2000 to Mar 25, 2001",2 min. per ep.,PG-13 - Teens 13 or older,5.8,1597,7810.0,5327,Gainax,"Mecha, Space"
34083,Tansa Quest!,たんさくえすと！,https://myanimelist.cdn-dena.com/images/anime/11/82036.jpg,ONA,Game,1,Finished Airing,"Mar 26, 2015",1 min.,PG-13 - Teens 13 or older,4.85,34,12369.0,13287,A-1 Pictures,"Fantasy, School"
24695,Gokukoku no Brynhildr Special,極黒のブリュンヒルデ,https://myanimelist.cdn-dena.com/images/anime/9/68045.jpg,Special,Manga,1,Finished Airing,"Sep 24, 2014",20 min.,R+ - Mild Nudity,6.65,15057,4964.0,2241,Arms,"Comedy, Ecchi, Harem, Sci-Fi, Seinen"
1707,Kinnikuman II Sei,キン肉マンII世,https://myanimelist.cdn-dena.com/images/anime/10/30373.jpg,TV,Manga,51,Finished Airing,"Jan 9, 2002 to Dec 25, 2002",24 min. per ep.,PG-13 - Teens 13 or older,6.95,4428,3742.0,3929,Toei Animation,"Action, Sci-Fi, Comedy, Sports, Martial Arts, Shounen"
13215,Guskou Budori no Denki (2012),グスコーブドリの伝記,https://myanimelist.cdn-dena.com/images/anime/7/71359.jpg,Movie,Novel,1,Finished Airing,"Jul 7, 2012",1 hr. 46 min.,G - All Ages,6.33,1242,6258.0,5536,Tezuka Productions,"Slice of Life, Kids, Drama, Fantasy"
28077,"Go! Go! 575: Meippai ni, Hajiketeru?",GO! GO! 575 「めいっぱいに、はじけてる？」,https://myanimelist.cdn-dena.com/images/anime/11/68433.jpg,Special,Game,1,Finished Airing,"Oct 22, 2014",3 min.,PG-13 - Teens 13 or older,5.66,1198,8075.0,6755,Lay-duce,Slice of Life
10207,Lily to Kaeru to (Otouto),リリとカエルと(弟),https://myanimelist.cdn-dena.com/images/anime/5/28159.jpg,Special,Original,1,Finished Airing,"Aug 20, 2006",27 min.,PG - Children,6.46,408,5758.0,8432,Toei Animation,"Adventure, Comedy, Supernatural"
8362,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,映画 クレヨンしんちゃん　嵐を呼ぶジャングル,https://myanimelist.cdn-dena.com/images/anime/13/22024.jpg,Movie,Manga,1,Finished Airing,"Apr 22, 2000",1 hr. 28 min.,G - All Ages,7.25,1176,2601.0,6624,Shin-Ei Animation,"Action, Adventure, Comedy, Seinen"
33046,B-Project: Kodou*Ambitious,B-PROJECT～鼓動＊アンビシャス～,https://myanimelist.cdn-dena.com/images/anime/4/79984.jpg,TV,Music,12,Finished Airing,"Jul 3, 2016 to Sep 25, 2016",24 min. per ep.,PG-13 - Teens 13 or older,6.76,8176,4480.0,2328,A-1 Pictures,"Music, Shoujo"
2212,Bakuretsu Tenshi: Infinity Special,爆裂天使 -Infinity-,https://myanimelist.cdn-dena.com/images/anime/2/4071.jpg,Special,Original,1,Finished Airing,"Mar 23, 2007",3 min.,PG-13 - Teens 13 or older,6.88,1490,3984.0,4878,Gonzo,"Action, Sci-Fi, Mecha"
27947,Lupin III (2015),ルパン三世,https://myanimelist.cdn-dena.com/images/anime/9/75949.jpg,TV,Original,24,Finished Airing,"Oct 2, 2015 to Mar 18, 2016",25 min. per ep.,PG-13 - Teens 13 or older,7.96,7725,602.0,2164,"TMS Entertainment, Telecom Animation Film","Action, Adventure, Mystery, Comedy, Seinen"
1803,Dirty Pair: Lovely Angels yori Ai wo Komete,ダーティペア ラブリーエンジェルより愛をこめて,https://myanimelist.cdn-dena.com/images/anime/7/29694.jpg,OVA,Light novel,2,Finished Airing,"Jan 1, 1987",23 min. per ep.,PG-13 - Teens 13 or older,7.11,1071,3154.0,6229,Sunrise,"Action, Adventure, Comedy, Police, Sci-Fi"
13403,Inu x Boku SS Special,妖狐×僕SS,https://myanimelist.cdn-dena.com/images/anime/10/41927.jpg,Special,Manga,1,Finished Airing,"Sep 26, 2012",24 min.,PG-13 - Teens 13 or older,7.74,32544,1017.0,1373,David Production,"Comedy, Supernatural, Shounen"
4188,Mahou Sensei Negima! Shiroki Tsubasa Ala Alba,魔法先生ネギま！～白き翼 ALA ALBA～,https://myanimelist.cdn-dena.com/images/anime/5/9329.jpg,OVA,Manga,3,Finished Airing,"Aug 12, 2008 to Feb 17, 2009",30 min. per ep.,PG-13 - Teens 13 or older,7.6,7971,1353.0,2556,Shaft,"Adventure, Comedy, Ecchi, Harem, Magic, Romance, Shounen, Supernatural, Vampire"
1413,Lupin III: Alcatraz Connection,ルパン三世『アルカトラズコネクション』,https://myanimelist.cdn-dena.com/images/anime/3/15501.jpg,Special,Manga,1,Finished Airing,"Aug 3, 2001",1 hr. 31 min.,PG-13 - Teens 13 or older,7.22,1645,2729.0,5246,TMS Entertainment,"Action, Adventure, Comedy, Seinen"
2563,Aria The OVA: Arietta,ARIA The OVA ~ARIETTA~ (アリア ジ オーブイエー ~アリエッタ~),https://myanimelist.cdn-dena.com/images/anime/11/77622.jpg,OVA,Manga,1,Finished Airing,"Sep 21, 2007",30 min.,G - All Ages,8.09,11053,443.0,2389,Hal Film Maker,"Fantasy, Sci-Fi, Shounen, Slice of Life"
24909,Kaitou Joker,怪盗ジョーカー,https://myanimelist.cdn-dena.com/images/anime/12/64975.jpg,TV,Manga,13,Finished Airing,"Oct 6, 2014 to Jan 5, 2015",24 min. per ep.,PG - Children,6.95,2513,3740.0,4018,Shin-Ei Animation,"Adventure, Comedy, Mystery, Shounen"
133,Green Green,グリーングリーン,https://myanimelist.cdn-dena.com/images/anime/7/75251.jpg,TV,Visual novel,12,Finished Airing,"Jul 12, 2003 to Sep 27, 2003",24 min. per ep.,R+ - Mild Nudity,6.36,53633,6155.0,935,Studio Matrix,"Comedy, Ecchi, Romance, School, Slice of Life"
2400,Ghost Sweeper GS Mikami,ゴーストスイーパーGS美神,https://myanimelist.cdn-dena.com/images/anime/7/77060.jpg,TV,Manga,45,Finished Airing,"Apr 11, 1993 to Mar 6, 1994",24 min. per ep.,PG-13 - Teens 13 or older,7.26,2473,2564.0,4337,Toei Animation,"Comedy, Supernatural"
18495,Kitakubu Katsudou Kiroku,帰宅部活動記録,https://myanimelist.cdn-dena.com/images/anime/9/59639.jpg,TV,Manga,12,Finished Airing,"Jul 5, 2013 to Oct 11, 2013",23 min. per ep.,PG-13 - Teens 13 or older,6.82,11578,4242.0,1922,Nomad,"Comedy, School, Slice of Life"
4033,The iDOLM@STER Live For You!,アイドルマスター ライブフォーユー!,https://myanimelist.cdn-dena.com/images/anime/11/39771.jpg,OVA,Game,1,Finished Airing,"Feb 28, 2008",17 min.,PG-13 - Teens 13 or older,6.29,2992,6451.0,4154,Actas,"Comedy, Drama, Music"
603,Futari wa Precure,ふたりはプリキュア,https://myanimelist.cdn-dena.com/images/anime/9/7533.jpg,TV,Original,49,Finished Airing,"Feb 1, 2004 to Jan 30, 2005",24 min. per ep.,G - All Ages,7.02,8798,3496.0,2470,Toei Animation,"Action, Comedy, Magic, Fantasy, Shoujo"
34262,Oushitsu Kyoushi Heine,王室教師ハイネ,https://myanimelist.cdn-dena.com/images/anime/11/85517.jpg,TV,Manga,12,Finished Airing,"Apr 5, 2017 to Jun 21, 2017",23 min. per ep.,PG-13 - Teens 13 or older,7.58,25259,1413.0,1343,Bridge,"Slice of Life, Comedy, Historical, Shounen"
3692,Yes! Precure 5 GoGo!,Yes! プリキュア5 GoGo!,https://myanimelist.cdn-dena.com/images/anime/10/25746.jpg,TV,Original,48,Finished Airing,"Feb 3, 2008 to Jan 25, 2009",24 min. per ep.,G - All Ages,7.27,1673,2544.0,4921,Toei Animation,"Action, Magic, Fantasy, School, Shoujo"
